日期,隊伍,round1,round2,round3,round4
2018-11-06,溜馬,22,33,20,19
2018-11-06,火箭,29,24,16,29
2018-11-06,魔術,30,28,12,32
2018-11-06,騎士,21,26,32,21
2018-11-06,尼克,21,26,25,30
2018-11-06,公牛,24,23,31,24
2018-11-06,雷霆,36,26,38,22
2018-11-06,鵜鶘,28,35,23,30
2018-11-06,金塊,19,35,34,27
2018-11-06,塞爾蒂克,34,22,25,26
2018-11-06,爵士,31,23,18,39
2018-11-06,暴龍,30,35,29,30
2018-11-06,勇士,29,29,34,25
2018-11-06,灰熊,31,27,15,28
2018-11-06,快艇,31,32,29,28
2018-11-06,灰狼,33,26,25,25
2018-11-07,黄蜂,23,28,30,32
2018-11-07,老鷹,25,29,23,25
2018-11-07,獨行俠,35,35,17,32
2018-11-07,巫師,24,25,29,22
2018-11-07,太陽,22,20,24,16
2018-11-07,籃網,24,28,24,28
2018-11-07,拓荒者,33,24,34,27
2018-11-07,公鹿,31,20,26,26
2018-11-08,騎士,20,20,24,22
2018-11-08,雷霆,23,25,23,24
2018-11-08,魔術,31,20,29,16
2018-11-08,活塞,26,32,20,25
2018-11-08,老鷹,26,29,18,34
2018-11-08,尼克,26,26,35,25
2018-11-08,熱火,27,23,25,20
2018-11-08,馬刺,20,22,22,24
2018-11-08,溜馬,23,27,21,23
2018-11-08,76人,29,21,28,22
2018-11-08,灰熊,22,28,20,19
2018-11-08,金塊,29,18,23,17
2018-11-08,鵜鶘,29,29,27,22
2018-11-08,公牛,26,24,22,26
2018-11-08,爵士,30,38,31,18
2018-11-08,獨行俠,18,27,38,19
2018-11-08,國王,26,25,27,27
2018-11-08,暴龍,29,35,30,20
2018-11-08,湖人,30,35,21,28
2018-11-08,灰狼,32,35,21,22
2018-11-09,雷霆,29,30,21,18
2018-11-09,火箭,19,26,15,20
2018-11-09,太陽,32,23,25,20
2018-11-09,塞爾蒂克,13,22,30,35
2018-11-09,拓荒者,37,24,23,32
2018-11-09,快艇,28,29,24,24
2018-11-09,勇士,29,22,28,32
2018-11-09,公鹿,32,32,41,29
2018-11-10,魔術,32,31,26,28
2018-11-10,巫師,25,23,26,34
2018-11-10,76人,33,32,31,23
2018-11-10,黄蜂,33,17,35,34
2018-11-10,老鷹,20,31,26,32
2018-11-10,活塞,40,34,29,21
2018-11-10,熱火,26,33,21,22
2018-11-10,溜馬,24,27,33,26
2018-11-10,金塊,24,23,29,34
2018-11-10,籃網,34,21,27,30
2018-11-10,爵士,27,31,35,30
2018-11-10,塞爾蒂克,25,26,29,35
2018-11-10,國王,29,34,29,29
2018-11-10,灰狼,31,30,20,29
2018-11-11,暴龍,25,39,36,28
2018-11-11,尼克,25,28,29,30
2018-11-11,快艇,33,29,27,30
2018-11-11,公鹿,24,40,20,35
2018-11-11,鵜鶘,33,28,30,28
2018-11-11,太陽,26,27,29,17
2018-11-11,熱火,35,26,24,25
2018-11-11,巫師,25,33,25,33
2018-11-11,公牛,37,16,26,20
2018-11-11,騎士,23,30,24,21
2018-11-11,灰熊,21,29,24,28
2018-11-11,76人,26,37,17,22
2018-11-11,馬刺,20,32,20,24
2018-11-11,火箭,21,29,21,18
2018-11-11,勇士,36,29,29,22
2018-11-11,籃網,30,23,21,26
2018-11-11,獨行俠,23,34,25,29
2018-11-11,雷霆,22,23,25,26
2018-11-11,國王,20,24,21,21
2018-11-11,湖人,26,24,26,25
2018-11-12,活塞,27,22,26,28
2018-11-12,黄蜂,24,27,32,30
2018-11-12,火箭,32,44,26,13
2018-11-12,溜馬,31,23,27,22
2018-11-12,尼克,10,30,20,29
2018-11-12,魔術,30,35,22,28
2018-11-12,金塊,35,24,29,26
2018-11-12,公鹿,33,30,36,22
2018-11-12,拓荒者,26,28,29,17
2018-11-12,塞爾蒂克,21,16,33,24
2018-11-12,湖人,28,24,32,23
2018-11-12,老鷹,22,31,22,31
2018-11-13,巫師,30,25,28,34
2018-11-13,魔術,30,25,28,26
2018-11-13,熱火,26,36,28,24
2018-11-13,76人,32,32,32,28
2018-11-13,暴龍,29,32,22,27
2018-11-13,鵜鶘,31,35,28,32
2018-11-13,公牛,20,29,26,23
2018-11-13,獨行俠,25,31,22,25
2018-11-13,灰熊,16,27,26,19
2018-11-13,爵士,20,20,34,22
2018-11-13,灰狼,30,27,36,27
2018-11-13,籃網,31,22,32,28
2018-11-13,雷霆,32,32,22,32
2018-11-13,太陽,13,27,35,26
2018-11-13,國王,25,31,21,27
2018-11-13,馬刺,24,31,21,23
2018-11-13,快艇,34,30,26,16
2018-11-13,勇士,30,31,20,25
2018-11-14,騎士,38,29,21,25
2018-11-14,黄蜂,23,28,18,20
2018-11-14,金塊,30,25,21,23
2018-11-14,火箭,27,27,32,23
2018-11-14,勇士,20,29,33,28
2018-11-14,老鷹,23,29,24,27
2018-11-15,魔術,27,26,23,35
2018-11-15,76人,30,22,35,19
2018-11-15,巫師,41,32,23,23
2018-11-15,騎士,29,23,22,21
2018-11-15,塞爾蒂克,19,32,26,34
2018-11-15,公牛,24,11,24,23
2018-11-15,籃網,21,28,23,35
2018-11-15,熱火,37,24,29,30
2018-11-15,暴龍,31,34,23,16
2018-11-15,活塞,26,27,24,29
2018-11-15,公鹿,19,26,35,33
2018-11-15,灰熊,29,19,36,32
2018-11-15,灰狼,38,29,18,22
2018-11-15,鵜鶘,28,26,27,19
2018-11-15,雷霆,37,28,35,28
2018-11-15,尼克,22,27,31,23
2018-11-15,獨行俠,30,28,26,34
2018-11-15,爵士,24,22,13,9
2018-11-15,太陽,34,18,35,29
2018-11-15,馬刺,19,29,22,26
2018-11-15,湖人,26,33,38,29
2018-11-15,拓荒者,33,22,34,28
2018-11-16,火箭,25,22,29,31
2018-11-16,勇士,19,22,22,23
2018-11-16,金塊,35,38,36,29
2018-11-16,老鷹,23,34,16,20
2018-11-16,快艇,29,32,30,25
2018-11-16,馬刺,28,32,24,27
2018-11-17,塞爾蒂克,30,24,24,29
2018-11-17,暴龍,27,25,30,25
2018-11-17,溜馬,18,32,22,27
2018-11-17,熱火,27,16,24,24
2018-11-17,76人,38,16,32,27
2018-11-17,爵士,24,28,32,23
2018-11-17,巫師,30,24,25,25
2018-11-17,籃網,26,30,35,24
2018-11-17,灰熊,29,33,25,25
2018-11-17,國王,28,23,27,26
2018-11-17,灰狼,29,26,28,29
2018-11-17,拓荒者,21,22,24,29
2018-11-17,鵜鶘,16,38,34,41
2018-11-17,尼克,32,32,32,28
2018-11-17,公鹿,27,18,46,32
2018-11-17,公牛,40,23,17,24
2018-11-18,籃網,37,30,30,22
2018-11-18,快艇,32,28,30,37
2018-11-18,黄蜂,30,26,30,24
2018-11-18,76人,42,21,19,28
2018-11-18,溜馬,25,22,26,24
2018-11-18,老鷹,24,32,16,17
2018-11-18,魔術,25,37,38,30
2018-11-18,湖人,31,22,28,36
2018-11-18,鵜鶘,37,33,28,27
2018-11-18,金塊,35,32,21,27
2018-11-18,塞爾蒂克,20,25,17,24
2018-11-18,爵士,29,21,27,21
2018-11-18,公牛,18,26,12,27
2018-11-18,暴龍,27,30,32,33
2018-11-18,火箭,36,35,38,23
2018-11-18,國王,29,30,27,26
2018-11-18,獨行俠,26,31,25,30
2018-11-18,勇士,22,37,27,23
2018-11-18,太陽,25,17,23,35
2018-11-18,雷霆,30,17,32,31
2018-11-19,灰狼,20,23,19,25
2018-11-19,灰熊,17,30,28,25
2018-11-19,熱火,21,31,24,21
2018-11-19,湖人,34,33,25,21
2018-11-19,魔術,44,23,31,33
2018-11-19,尼克,31,35,26,25
2018-11-19,巫師,25,16,29,39
2018-11-19,拓荒者,32,30,29,28
2018-11-19,馬刺,33,23,23,25
2018-11-19,勇士,27,21,22,22
2018-11-20,黄蜂,29,25,30,33
2018-11-20,塞爾蒂克,24,32,31,25
2018-11-20,活塞,38,28,27,20
2018-11-20,騎士,27,19,23,33
2018-11-20,溜馬,32,25,29,35
2018-11-20,爵士,19,28,23,24
2018-11-20,76人,26,31,35,27
2018-11-20,太陽,36,26,24,28
2018-11-20,老鷹,34,30,32,23
2018-11-20,快艇,29,32,28,38
2018-11-20,灰熊,25,28,21,24
2018-11-20,獨行俠,21,28,25,14
2018-11-20,公鹿,25,21,32,26
2018-11-20,金塊,29,27,21,21
2018-11-20,鵜鶘,30,38,40,32
2018-11-20,馬刺,39,28,30,29
2018-11-20,國王,37,32,15,33
2018-11-20,雷霆,24,32,29,28
2018-11-21,魔術,17,20,38,16
2018-11-21,暴龍,29,18,26,20
2018-11-21,巫師,21,33,32,39
2018-11-21,快艇,40,33,22,23
2018-11-21,熱火,13,29,35,15
2018-11-21,籃網,20,19,35,30
2018-11-21,尼克,35,25,25,29
2018-11-21,拓荒者,33,25,31,29
2018-11-22,黄蜂,35,33,37,22
2018-11-22,溜馬,30,30,24,25
2018-11-22,76人,38,29,29,25
2018-11-22,鵜鶘,23,34,30,33
2018-11-22,老鷹,24,20,29,35
2018-11-22,暴龍,29,26,31,38
2018-11-22,塞爾蒂克,18,31,20,40
2018-11-22,尼克,26,39,19,33
2018-11-22,騎士,28,24,29,24
2018-11-22,湖人,24,25,32,28
2018-11-22,公牛,25,39,30,30
2018-11-22,太陽,28,41,24,23
2018-11-22,火箭,31,25,37,33
2018-11-22,活塞,29,28,26,41
2018-11-22,公鹿,31,41,37,34
2018-11-22,拓荒者,20,30,29,21
2018-11-22,灰狼,25,31,18,27
2018-11-22,金塊,23,27,35,18
2018-11-22,獨行俠,34,27,24,34
2018-11-22,籃網,32,18,31,32
2018-11-22,馬刺,32,27,18,26
2018-11-22,灰熊,30,31,20,23
2018-11-22,爵士,23,31,29,27
2018-11-22,國王,34,26,24,35
2018-11-22,勇士,18,28,33,16
2018-11-22,雷霆,23,37,27,36
2018-11-24,籃網,26,23,23,30
2018-11-24,灰狼,22,32,35,23
2018-11-24,快艇,16,28,31,23
2018-11-24,灰熊,22,30,18,28
2018-11-24,活塞,34,27,17,20
2018-11-24,火箭,30,26,23,19
2018-11-24,老鷹,23,22,19,32
2018-11-24,塞爾蒂克,45,16,21,32
2018-11-24,尼克,28,31,28,27
2018-11-24,鵜鶘,34,26,30,19
2018-11-24,76人,23,31,29,29
2018-11-24,騎士,31,23,30,37
2018-11-24,暴龍,38,32,31,24
2018-11-24,巫師,26,36,25,20
2018-11-24,溜馬,23,22,24,31
2018-11-24,馬刺,29,25,28,29
2018-11-24,公牛,26,13,30,27
2018-11-24,熱火,28,32,18,25
2018-11-24,雷霆,33,29,27,20
2018-11-24,黄蜂,31,26,23,24
2018-11-24,公鹿,30,31,29,24
2018-11-24,太陽,34,30,27,25
2018-11-24,金塊,21,33,26,32
2018-11-24,魔術,19,22,27,19
2018-11-24,勇士,24,35,33,33
2018-11-24,拓荒者,27,17,29,24
2018-11-24,湖人,22,16,26,26
2018-11-24,爵士,16,22,25,20
2018-11-25,騎士,29,34,30,24
2018-11-25,火箭,30,28,25,25
2018-11-25,巫師,37,31,22,34
2018-11-25,鵜鶘,34,34,23,23
2018-11-25,灰狼,20,29,35,27
2018-11-25,公牛,22,28,29,17
2018-11-25,雷霆,23,19,24,32
2018-11-25,金塊,33,30,16,26
2018-11-25,獨行俠,32,27,28,26
2018-11-25,塞爾蒂克,26,30,26,22
2018-11-25,公鹿,37,30,28,40
2018-11-25,馬刺,36,32,34,27
2018-11-25,勇士,28,32,35,22
2018-11-25,國王,29,35,29,23
2018-11-26,湖人,29,23,19,33
2018-11-26,魔術,19,32,35,22
2018-11-26,活塞,27,35,21,35
2018-11-26,太陽,32,28,24,23
2018-11-26,老鷹,32,33,35,24
2018-11-26,黄蜂,43,23,31,26
2018-11-26,籃網,32,36,34,23
2018-11-26,76人,25,29,35,38
2018-11-26,暴龍,36,27,38,24
2018-11-26,熱火,29,25,35,26
2018-11-26,灰熊,26,26,19,27
2018-11-26,尼克,21,22,35,25
2018-11-26,國王,26,24,30,32
2018-11-26,爵士,30,29,32,42
2018-11-26,拓荒者,28,30,16,26
2018-11-26,快艇,24,21,38,21
2018-11-27,黄蜂,32,33,28,17
2018-11-27,公鹿,35,17,28,27
2018-11-27,騎士,26,21,24,24
2018-11-27,灰狼,29,25,21,27
2018-11-27,巫師,30,37,27,31
2018-11-27,火箭,42,23,33,27
2018-11-27,公牛,27,23,33,24
2018-11-27,馬刺,27,25,28,28
2018-11-27,鵜鶘,21,27,31,28
2018-11-27,塞爾蒂克,34,23,32,35
2018-11-27,爵士,25,22,23,18
2018-11-27,溜馬,33,25,31,32
2018-11-27,勇士,26,21,32,37
2018-11-27,魔術,25,39,19,27
2018-11-28,活塞,24,27,30,34
2018-11-28,尼克,19,24,27,38
2018-11-28,熱火,38,14,34,27
2018-11-28,老鷹,35,33,32,15
2018-11-28,灰熊,32,39,26,17
2018-11-28,暴龍,31,28,34,29
2018-11-28,金塊,30,28,31,28
2018-11-28,湖人,26,24,21,14
2018-11-28,太陽,26,28,23,27
2018-11-28,溜馬,26,35,20,28
2018-11-29,黄蜂,24,31,31,22
2018-11-29,老鷹,28,21,26,19
2018-11-29,76人,41,27,25,24
2018-11-29,尼克,27,21,20,23
2018-11-29,籃網,16,26,36,13
2018-11-29,爵士,17,26,27,31
2018-11-29,火箭,28,28,33,19
2018-11-29,獨行俠,36,38,22,32
2018-11-29,公鹿,30,33,29,24
2018-11-29,公牛,40,22,27,24
2018-11-29,灰狼,28,29,35,36
2018-11-29,馬刺,25,9,24,31
2018-11-29,鵜鶘,31,36,31,27
2018-11-29,巫師,24,23,34,23
2018-11-29,雷霆,21,26,26,27
2018-11-29,騎士,28,19,15,21
2018-11-29,拓荒者,33,22,40,20
2018-11-29,魔術,30,33,21,28
2018-11-29,快艇,26,23,40,26
2018-11-29,太陽,22,27,25,25
2018-11-30,暴龍,38,29,29,23
2018-11-30,勇士,25,33,30,31
2018-11-30,湖人,38,18,27,21
2018-11-30,溜馬,15,35,25,21
2018-11-30,國王,26,42,25,28
2018-11-30,快艇,42,29,30,32
2018-12-01,塞爾蒂克,30,32,39,27
2018-12-01,騎士,26,26,20,23
2018-12-01,黄蜂,19,34,30,28
2018-12-01,爵士,33,24,34,28
2018-12-01,活塞,34,21,24,28
2018-12-01,公牛,21,19,25,23
2018-12-01,76人,31,37,30,25
2018-12-01,巫師,19,27,24,28
2018-12-01,籃網,26,32,22,31
2018-12-01,灰熊,26,32,27,26
2018-12-01,熱火,37,24,20,25
2018-12-01,鵜鶘,17,24,34,26
2018-12-01,雷霆,28,38,25,33
2018-12-01,老鷹,26,20,30,33
2018-12-01,馬刺,23,24,27,31
2018-12-01,火箭,39,31,40,26
2018-12-01,太陽,25,23,23,14
2018-12-01,魔術,21,30,24,24
2018-12-01,湖人,22,31,25,36
2018-12-01,獨行俠,32,26,17,28
2018-12-01,拓荒者,26,27,32,27
2018-12-01,金塊,38,30,23,22
2018-12-02,尼克,28,33,32,31
2018-12-02,公鹿,35,31,31,27
2018-12-02,活塞,24,30,31,26
2018-12-02,勇士,24,22,32,24
2018-12-02,巫師,24,18,26,34
2018-12-02,籃網,19,20,19,30
2018-12-02,騎士,21,19,27,28
2018-12-02,暴龍,21,26,30,29
2018-12-02,火箭,38,18,31,34
2018-12-02,公牛,22,24,29,30
2018-12-02,灰狼,26,22,29,32
2018-12-02,塞爾蒂克,29,28,27,34
2018-12-02,國王,26,32,31,22
2018-12-02,溜馬,30,30,31,19
2018-12-03,湖人,21,40,34,25
2018-12-03,太陽,31,15,28,22
2018-12-03,黄蜂,30,26,21,32
2018-12-03,鵜鶘,29,36,22,32
2018-12-03,熱火,27,26,27,22
2018-12-03,爵士,35,20,22,23
2018-12-03,76人,26,28,24,25
2018-12-03,灰熊,25,19,24,27
2018-12-03,獨行俠,34,28,26,26
2018-12-03,快艇,35,23,22,30
2018-12-03,馬刺,32,30,35,34
2018-12-03,拓荒者,33,22,35,28
2018-12-04,活塞,17,23,19,24
2018-12-04,雷霆,26,24,37,23
2018-12-04,老鷹,17,30,30,34
2018-12-04,勇士,34,27,36,31
2018-12-04,籃網,29,21,26,21
2018-12-04,騎士,30,26,24,19
2018-12-04,尼克,32,29,19,27
2018-12-04,巫師,26,26,34,24
2018-12-04,暴龍,24,23,31,25
2018-12-04,金塊,27,32,27,20
2018-12-04,灰狼,24,24,38,17
2018-12-04,火箭,24,38,20,9
2018-12-04,鵜鶘,29,36,32,29
2018-12-04,快艇,36,41,24,28
2018-12-05,溜馬,23,20,27,26
2018-12-05,公牛,21,24,22,23
2018-12-05,熱火,25,25,12,28
2018-12-05,魔術,27,19,30,29
2018-12-05,獨行俠,34,26,27,24
2018-12-05,拓荒者,20,25,28,29
2018-12-05,太陽,9,31,27,38
2018-12-05,國王,36,32,31,23
2018-12-05,爵士,34,29,41,35
2018-12-05,馬刺,20,27,31,27
2018-12-06,騎士,25,39,22,19
2018-12-06,勇士,31,27,37,34
2018-12-06,魔術,28,26,32,26
2018-12-06,金塊,31,25,32,24
2018-12-06,老鷹,25,24,45,23
2018-12-06,巫師,33,39,31,28
2018-12-06,籃網,26,36,31,19
2018-12-06,雷霆,24,22,29,39
2018-12-06,暴龍,23,30,25,35
2018-12-06,76人,29,20,28,25
2018-12-06,灰熊,27,24,18,27
2018-12-06,快艇,15,27,27,17
2018-12-06,公鹿,30,26,28,31
2018-12-06,活塞,21,24,19,28
2018-12-06,灰狼,31,31,24,35
2018-12-06,黄蜂,31,33,22,18
2018-12-06,鵜鶘,32,37,28,35
2018-12-06,獨行俠,31,22,27,26
2018-12-06,湖人,31,19,28,43
2018-12-06,馬刺,23,22,37,31
2018-12-07,塞爾蒂克,38,31,30,29
2018-12-07,尼克,30,28,26,16
2018-12-07,拓荒者,34,28,25,21
2018-12-07,太陽,9,32,18,27
2018-12-07,爵士,27,26,38,27
2018-12-07,火箭,18,27,11,35
2018-12-08,黄蜂,24,40,23,26
2018-12-08,金塊,25,28,26,28
2018-12-08,活塞,27,41,22,21
2018-12-08,76人,28,28,33,28
2018-12-08,魔術,25,20,25,20
2018-12-08,溜馬,28,29,29,26
2018-12-08,籃網,24,29,27,18
2018-12-08,暴龍,20,33,26,19
2018-12-08,騎士,27,39,23,21
2018-12-08,國王,38,28,30,33
2018-12-08,公牛,34,36,17,27
2018-12-08,雷霆,28,34,29,21
2018-12-08,鵜鶘,30,30,24,19
2018-12-08,灰熊,31,27,27,22
2018-12-08,馬刺,32,36,21,44
2018-12-08,湖人,36,36,27,21
2018-12-08,太陽,36,14,23,25
2018-12-08,熱火,34,26,29,26
2018-12-08,公鹿,22,29,25,19
2018-12-08,勇士,27,30,26,22
2018-12-09,獨行俠,32,24,28,23
2018-12-09,火箭,30,27,27,20
2018-12-09,溜馬,24,30,19,34
2018-12-09,國王,31,21,18,27
2018-12-09,老鷹,25,26,35,20
2018-12-09,金塊,35,21,21,21
2018-12-09,騎士,38,24,25,29
2018-12-09,巫師,25,21,20,35
2018-12-09,尼克,23,22,32,27
2018-12-09,籃網,30,26,38,18
2018-12-09,公牛,17,26,17,17
2018-12-09,塞爾蒂克,35,29,29,40
2018-12-09,灰熊,16,24,26,22
2018-12-09,湖人,27,36,28,20
2018-12-09,拓荒者,30,23,28,32
2018-12-09,灰狼,27,24,29,25
2018-12-09,快艇,30,32,28,8
2018-12-09,熱火,34,31,26,30
2018-12-10,活塞,20,30,34,24
2018-12-10,鵜鶘,28,28,35,25
2018-12-10,暴龍,30,19,25,25
2018-12-10,公鹿,25,26,28,25
2018-12-10,馬刺,23,31,28,28
2018-12-10,爵士,18,18,36,25
2018-12-10,尼克,24,23,31,29
2018-12-10,黄蜂,27,34,38,20
2018-12-11,溜馬,29,30,28,22
2018-12-11,巫師,33,17,25,26
2018-12-11,76人,38,18,31,29
2018-12-11,活塞,29,18,29,26
2018-12-11,塞爾蒂克,28,31,24,30
2018-12-11,鵜鶘,21,32,19,28
2018-12-11,公牛,33,23,18,15
2018-12-11,國王,26,19,36,27
2018-12-11,公鹿,31,28,25,24
2018-12-11,騎士,18,23,25,26
2018-12-11,雷霆,30,27,42,23
2018-12-11,爵士,22,24,29,38
2018-12-11,獨行俠,24,28,23,26
2018-12-11,魔術,19,21,13,23
2018-12-11,金塊,26,29,29,21
2018-12-11,灰熊,22,28,33,16
2018-12-11,太陽,29,27,30,25
2018-12-11,快艇,21,37,30,23
2018-12-11,勇士,30,33,28,25
2018-12-11,灰狼,24,33,20,31
2018-12-11,湖人,27,28,29,24
2018-12-11,熱火,23,35,25,22
2018-12-12,火箭,27,24,30,30
2018-12-12,拓荒者,29,25,24,26
2018-12-12,馬刺,29,30,29,23
2018-12-12,太陽,20,26,18,22
2018-12-12,快艇,23,34,17,25
2018-12-12,暴龍,36,34,33,20
2018-12-13,黄蜂,37,23,22,26
2018-12-13,活塞,25,30,38,14
2018-12-13,騎士,39,26,21,27
2018-12-13,尼克,23,31,32,20
2018-12-13,溜馬,29,29,27,28
2018-12-13,公鹿,23,20,27,27
2018-12-13,76人,29,27,28,40
2018-12-13,籃網,31,26,37,33
2018-12-13,巫師,28,27,22,36
2018-12-13,塞爾蒂克,24,22,38,29
2018-12-13,灰熊,15,27,26,24
2018-12-13,拓荒者,26,14,23,20
2018-12-13,鵜鶘,25,32,32,29
2018-12-13,雷霆,28,28,28,30
2018-12-13,獨行俠,28,23,30,33
2018-12-13,老鷹,26,26,26,29
2018-12-13,爵士,40,20,32,19
2018-12-13,熱火,15,18,20,31
2018-12-13,國王,35,28,33,45
2018-12-13,灰狼,31,19,42,38
2018-12-13,勇士,22,19,26,26
2018-12-13,暴龍,31,26,25,31
2018-12-14,火箭,29,33,28,36
2018-12-14,湖人,24,32,32,23
2018-12-14,馬刺,38,28,32,27
2018-12-14,快艇,27,30,20,10
2018-12-14,魔術,24,27,26,20
2018-12-14,公牛,26,20,25,20
2018-12-14,太陽,25,25,28,21
2018-12-14,獨行俠,21,19,27,22
2018-12-15,塞爾蒂克,42,25,41,21
2018-12-15,老鷹,19,37,26,26
2018-12-15,黄蜂,33,39,21,20
2018-12-15,尼克,16,37,25,35
2018-12-15,籃網,27,43,31,24
2018-12-15,巫師,31,28,26,33
2018-12-15,騎士,16,31,30,25
2018-12-15,公鹿,27,34,30,23
2018-12-15,76人,34,25,18,24
2018-12-15,溜馬,24,25,31,33
2018-12-15,灰熊,28,21,24,24
2018-12-15,熱火,29,22,20,29
2018-12-15,金塊,39,21,22,27
2018-12-15,雷霆,32,20,24,22
2018-12-15,拓荒者,28,30,33,37
2018-12-15,暴龍,23,27,39,33
2018-12-15,國王,38,26,33,28
2018-12-15,勇士,42,34,27,27
2018-12-16,魔術,14,19,22,41
2018-12-16,爵士,14,21,24,30
2018-12-16,黄蜂,22,28,17,33
2018-12-16,湖人,32,25,40,31
2018-12-16,活塞,33,24,28,28
2018-12-16,塞爾蒂克,33,23,22,26
2018-12-16,灰熊,29,11,25,32
2018-12-16,火箭,36,25,18,26
2018-12-16,馬刺,28,34,16,15
2018-12-16,公牛,21,22,31,24
2018-12-16,雷霆,30,31,25,24
2018-12-16,快艇,25,25,19,35
2018-12-16,太陽,28,28,29,22
2018-12-16,灰狼,30,28,24,17
2018-12-17,籃網,42,30,39,33
2018-12-17,老鷹,23,43,30,31
2018-12-17,騎士,36,22,27,20
2018-12-17,76人,29,36,24,39
2018-12-17,溜馬,28,28,23,31
2018-12-17,尼克,26,27,20,26
2018-12-17,巫師,33,38,28,29
2018-12-17,湖人,23,28,25,34
2018-12-17,獨行俠,31,27,25,30
2018-12-17,國王,34,27,32,27
2018-12-17,鵜鶘,28,23,22,23
2018-12-17,熱火,33,24,28,17
2018-12-17,金塊,23,16,29,27
2018-12-17,暴龍,23,24,25,14
2018-12-18,活塞,27,16,34,27
2018-12-18,公鹿,25,30,26,26
2018-12-18,尼克,32,34,17,27
2018-12-18,太陽,28,31,41,28
2018-12-18,火箭,25,25,33,19
2018-12-18,爵士,23,14,36,24
2018-12-18,灰狼,38,36,29,29
2018-12-18,國王,23,21,33,28
2018-12-18,雷霆,31,33,24,33
2018-12-18,公牛,22,22,25,27
2018-12-18,馬刺,29,31,33,30
2018-12-18,76人,32,17,22,25
2018-12-18,勇士,30,31,23,26
2018-12-18,灰熊,22,16,29,26
2018-12-18,快艇,29,31,28,39
2018-12-18,拓荒者,37,21,42,31
2018-12-19,溜馬,19,25,24,23
2018-12-19,騎士,21,24,22,25
2018-12-19,老鷹,35,23,24,36
2018-12-19,巫師,24,30,28,28
2018-12-19,籃網,33,29,28,25
2018-12-19,湖人,32,25,26,27
2018-12-19,金塊,34,40,31,21
2018-12-19,獨行俠,33,36,26,23
2018-12-20,黄蜂,16,25,41,28
2018-12-20,騎士,25,21,29,24
2018-12-20,魔術,24,20,33,13
2018-12-20,馬刺,31,35,38,25
2018-12-20,76人,38,31,30,32
2018-12-20,尼克,33,28,24,24
2018-12-20,塞爾蒂克,37,25,18,23
2018-12-20,太陽,26,33,27,25
2018-12-20,暴龍,24,26,25,24
2018-12-20,溜馬,34,24,27,11
2018-12-20,公牛,27,12,32,22
2018-12-20,籃網,22,18,31,25
2018-12-20,火箭,34,36,31,35
2018-12-20,巫師,28,30,32,28
2018-12-20,公鹿,33,29,28,33
2018-12-20,鵜鶘,31,35,24,25
2018-12-20,灰狼,26,36,30,26
2018-12-20,活塞,27,26,25,40
2018-12-20,爵士,24,32,28,24
2018-12-20,勇士,21,34,25,23
2018-12-20,拓荒者,17,30,27,25
2018-12-20,灰熊,18,34,19,21
2018-12-20,國王,33,19,37,24
2018-12-20,雷霆,36,35,27,34
2018-12-21,熱火,21,32,29,19
2018-12-21,火箭,33,25,18,23
2018-12-21,快艇,30,35,24,36
2018-12-21,獨行俠,27,27,28,39
2018-12-22,黄蜂,25,20,30,23
2018-12-22,活塞,21,19,25,21
2018-12-22,暴龍,34,25,40,27
2018-12-22,騎士,28,24,41,17
2018-12-22,籃網,27,22,31,26
2018-12-22,溜馬,37,22,25,30
2018-12-22,尼克,39,30,20,18
2018-12-22,老鷹,28,32,27,27
2018-12-22,塞爾蒂克,22,26,30,29
2018-12-22,公鹿,35,30,28,27
2018-12-22,公牛,19,27,27,17
2018-12-22,魔術,20,19,24,17
2018-12-22,馬刺,29,33,25,37
2018-12-22,灰狼,21,23,27,27
2018-12-22,拓荒者,26,23,19,22
2018-12-22,爵士,33,22,28,37
2018-12-22,國王,24,16,25,37
2018-12-22,灰熊,32,21,21,25
2018-12-22,湖人,34,35,25,18
2018-12-22,鵜鶘,34,31,23,16
2018-12-23,快艇,34,34,35,29
2018-12-23,金塊,26,33,27,25
2018-12-23,巫師,33,22,28,26
2018-12-23,太陽,29,26,24,30
2018-12-23,76人,29,36,26,35
2018-12-23,暴龍,30,29,20,22
2018-12-23,熱火,21,16,35,22
2018-12-23,公鹿,8,30,20,29
2018-12-23,火箭,28,13,43,24
2018-12-23,馬刺,26,17,26,32
2018-12-23,勇士,28,30,36,26
2018-12-23,獨行俠,31,30,26,29
2018-12-23,爵士,32,29,20,25
2018-12-23,雷霆,26,32,35,14
2018-12-24,活塞,21,22,23,29
2018-12-24,老鷹,28,29,22,19
2018-12-24,溜馬,27,26,31,21
2018-12-24,巫師,25,21,18,25
2018-12-24,塞爾蒂克,29,39,26,25
2018-12-24,黄蜂,26,21,20,36
2018-12-24,籃網,38,25,28,20
2018-12-24,太陽,31,25,18,29
2018-12-24,騎士,29,30,15,18
2018-12-24,公牛,28,26,30,28
2018-12-24,魔術,17,27,27,20
2018-12-24,熱火,28,25,37,25
2018-12-24,國王,25,33,28,36
2018-12-24,鵜鶘,36,33,27,21
2018-12-24,雷霆,25,38,17,32
2018-12-24,灰狼,35,18,33,28
2018-12-24,勇士,36,31,36,26
2018-12-24,快艇,36,35,23,33
2018-12-24,拓荒者,25,37,26,19
2018-12-24,獨行俠,27,25,28,27
2018-12-24,湖人,20,26,29,24
